@RELATION R_data_frame

@ATTRIBUTE V1 NUMERIC
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE V9 NUMERIC
@ATTRIBUTE V10 NUMERIC
@ATTRIBUTE V11 NUMERIC
@ATTRIBUTE V12 NUMERIC
@ATTRIBUTE V13 NUMERIC
@ATTRIBUTE V14 NUMERIC
@ATTRIBUTE V15 NUMERIC
@ATTRIBUTE V16 NUMERIC
@ATTRIBUTE V17 NUMERIC
@ATTRIBUTE V18 NUMERIC
@ATTRIBUTE V19 NUMERIC
@ATTRIBUTE V20 NUMERIC
@ATTRIBUTE Class {1, 2}

@DATA
-517.0,-24.0,-55.0,716.0,3593.0,-128.0,1611.0,-314.0,-679.0,2524.0,1048.0,-4179.0,-164.0,1199.0,702.0,-3721.0,1562.0,1345.0,-749.0,-396.0,2
-956.0,-1505.0,-112.0,-126.0,-1131.0,737.0,88.0,1022.0,-1264.0,-55.0,-28.0,113.0,751.0,-82.0,-541.0,2088.0,1661.0,1522.0,1204.0,1902.0,2
141.0,-627.0,802.0,345.0,-877.0,628.0,577.0,-838.0,-727.0,-1177.0,-711.0,64.0,-529.0,1664.0,1637.0,274.0,125.0,-316.0,373.0,641.0,2
-571.0,-1769.0,-2828.0,319.0,491.0,-1773.0,-837.0,-3406.0,-3426.0,-1615.0,2261.0,2017.0,292.0,367.0,-474.0,-375.0,3646.0,-26.0,-605.0,-416.0,1
1184.0,-1025.0,513.0,672.0,1486.0,257.0,335.0,2603.0,158.0,1151.0,561.0,912.0,927.0,139.0,787.0,-35.0,3.0,-857.0,562.0,1147.0,2
292.0,1906.0,209.0,-524.0,-357.0,2202.0,2291.0,347.0,279.0,126.0,1609.0,148.0,1279.0,1245.0,1024.0,1026.0,782.0,792.0,601.0,122.0,2
2351.0,3.0,-2008.0,-957.0,3187.0,705.0,3402.0,3225.0,-116.0,-262.0,1846.0,1342.0,-457.0,1192.0,1207.0,553.0,-835.0,134.0,2884.0,-1223.0,2
3719.0,214.0,2183.0,-1112.0,-773.0,1326.0,1789.0,-879.0,7.0,-1057.0,479.0,1134.0,-2641.0,3322.0,5726.0,204.0,27.0,-1861.0,418.0,-44.0,2
102.0,66.0,-225.0,569.0,822.0,-167.0,1032.0,1323.0,-829.0,-337.0,1401.0,-169.0,-956.0,514.0,1118.0,434.0,102.0,1521.0,1301.0,1916.0,2
-958.0,284.0,-1536.0,-289.0,1948.0,-1609.0,1368.0,-668.0,-134.0,5.0,-633.0,1533.0,-185.0,1814.0,-633.0,251.0,-352.0,637.0,133.0,9.0,2
445.0,2243.0,-1481.0,147.0,-156.0,-1982.0,2129.0,694.0,96.0,118.0,-4108.0,599.0,3166.0,-49.0,3244.0,755.0,1027.0,-3675.0,-1174.0,-1124.0,2
-66.0,1491.0,1099.0,-2013.0,557.0,-1801.0,-1171.0,291.0,-8.0,-2044.0,-7803.0,956.0,4344.0,1497.0,2106.0,-1156.0,2499.0,182.0,1696.0,-2839.0,1
136.0,1144.0,997.0,666.0,35.0,711.0,1705.0,-32.0,742.0,16.0,104.0,299.0,645.0,1894.0,794.0,1537.0,555.0,-1078.0,-324.0,959.0,2
-59.0,-209.0,-182.0,-593.0,-1184.0,116.0,-504.0,-348.0,116.0,47.0,-118.0,105.0,-306.0,812.0,1489.0,98.0,-875.0,443.0,1359.0,516.0,2
-891.0,-674.0,547.0,713.0,1112.0,1213.0,-625.0,432.0,463.0,78.0,-376.0,392.0,762.0,-87.0,849.0,-1681.0,-1113.0,2456.0,-606.0,2074.0,2
175.0,463.0,489.0,452.0,785.0,-608.0,163.0,1187.0,2806.0,-1318.0,-2485.0,-1007.0,501.0,1004.0,-657.0,-2361.0,277.0,-142.0,-444.0,2701.0,2
-85.0,-1.0,933.0,1955.0,946.0,212.0,1088.0,-361.0,577.0,469.0,996.0,1743.0,1957.0,174.0,1803.0,-164.0,947.0,5.0,-1597.0,1303.0,2
778.0,-1554.0,-1227.0,271.0,2273.0,1204.0,-1045.0,3862.0,1324.0,33.0,-827.0,-155.0,-106.0,-1386.0,-1326.0,1033.0,-1325.0,2712.0,2188.0,2138.0,2
1098.0,603.0,2439.0,-1072.0,-287.0,169.0,239.0,821.0,648.0,166.0,0.0,-443.0,838.0,-394.0,1104.0,1029.0,-155.0,-1273.0,945.0,-38.0,2
-1176.0,275.0,-2561.0,-1627.0,1719.0,-4342.0,-3102.0,-774.0,978.0,-3895.0,2343.0,-1228.0,-1056.0,87.0,344.0,-203.0,1372.0,-743.0,142.0,-1789.0,1
-203.0,-451.0,448.0,308.0,102.0,1564.0,182.0,-222.0,-12.0,151.0,313.0,35.0,726.0,2164.0,-817.0,-238.0,95.0,257.0,-1255.0,507.0,2
2924.0,-25.0,-2432.0,-158.0,-24.0,2095.0,745.0,-938.0,-587.0,-2638.0,-846.0,-3926.0,-2975.0,-49.0,3046.0,-1879.0,1569.0,-626.0,-2033.0,-2086.0,1
-1316.0,1652.0,1678.0,-114.0,1667.0,-182.0,959.0,1477.0,2069.0,-427.0,607.0,317.0,-96.0,-849.0,-725.0,27.0,-795.0,988.0,384.0,65.0,2
633.0,348.0,-373.0,-64.0,1248.0,-998.0,1154.0,1505.0,705.0,1903.0,-659.0,-587.0,-39.0,47.0,808.0,417.0,705.0,-338.0,372.0,25.0,2
-1637.0,1146.0,-1369.0,-2428.0,919.0,-786.0,1417.0,17.0,22.0,118.0,2098.0,1997.0,482.0,-1137.0,-2438.0,-296.0,-476.0,495.0,2297.0,2332.0,2
57.0,-203.0,-157.0,358.0,562.0,-302.0,-3462.0,1423.0,-1741.0,-364.0,-189.0,87.0,-1567.0,-1772.0,99.0,1547.0,889.0,-827.0,912.0,-597.0,2
615.0,-1644.0,-2138.0,-1092.0,-2371.0,-1188.0,221.0,237.0,1311.0,1434.0,-2916.0,-3328.0,3763.0,1636.0,1064.0,179.0,-2528.0,-939.0,1227.0,2189.0,2
-772.0,3129.0,3499.0,-2851.0,-1998.0,313.0,283.0,-1076.0,-1501.0,1761.0,-2164.0,2362.0,28.0,-113.0,-1418.0,-957.0,-969.0,65.0,4.0,47.0,2
4.0,-354.0,162.0,476.0,82.0,982.0,415.0,726.0,1184.0,-642.0,2642.0,1241.0,-459.0,111.0,2597.0,1034.0,19.0,973.0,1588.0,-622.0,2
-25.0,-351.0,557.0,-201.0,418.0,-904.0,313.0,-135.0,-3.0,1751.0,2893.0,-569.0,2489.0,-138.0,445.0,294.0,622.0,375.0,-255.0,-6.0,2
2481.0,1382.0,-17.0,14.0,287.0,401.0,1303.0,-61.0,1017.0,-22.0,87.0,1075.0,954.0,2517.0,-285.0,1392.0,69.0,-232.0,686.0,256.0,2
-1122.0,1052.0,106.0,298.0,-1633.0,-336.0,1594.0,234.0,1861.0,362.0,-195.0,65.0,819.0,612.0,867.0,494.0,-671.0,774.0,93.0,-984.0,2
57.0,46.0,-1263.0,2891.0,1145.0,349.0,628.0,214.0,757.0,843.0,-612.0,-937.0,803.0,-65.0,1016.0,339.0,-79.0,-348.0,-1909.0,-2223.0,2
-125.0,2068.0,1285.0,-969.0,-62.0,71.0,-177.0,-94.0,682.0,81.0,-532.0,1503.0,-3.0,1981.0,1433.0,2434.0,-845.0,508.0,735.0,-115.0,2
139.0,-2139.0,-299.0,-4262.0,-2458.0,-811.0,-3.0,-249.0,-1.0,419.0,439.0,-1667.0,4318.0,-1228.0,-817.0,308.0,205.0,2814.0,-345.0,-3471.0,1
-13.0,-997.0,-1574.0,11.0,1159.0,1403.0,-341.0,-1723.0,-2426.0,2829.0,-761.0,-4694.0,1065.0,-2261.0,455.0,1049.0,-3824.0,-1479.0,492.0,2773.0,2
773.0,1151.0,-77.0,514.0,-174.0,-7.0,684.0,245.0,1499.0,701.0,424.0,-241.0,-1501.0,-28.0,-72.0,1782.0,-5.0,-746.0,1796.0,866.0,2
-3264.0,771.0,1088.0,2764.0,2335.0,-393.0,1431.0,334.0,-7.0,2509.0,1341.0,154.0,-261.0,-1872.0,2078.0,19.0,1323.0,445.0,4631.0,-2314.0,2
159.0,-1126.0,672.0,855.0,24.0,-1532.0,-14.0,-89.0,618.0,-446.0,-656.0,2003.0,-106.0,1026.0,865.0,1181.0,-692.0,-146.0,-1646.0,1099.0,2
134.0,-846.0,-1097.0,-3465.0,-1946.0,-888.0,-769.0,-592.0,-3504.0,-1469.0,-2308.0,3916.0,-91.0,-1322.0,1285.0,552.0,2219.0,-908.0,2225.0,489.0,1
1306.0,-4.0,-2625.0,215.0,-53.0,69.0,192.0,267.0,649.0,1291.0,1358.0,616.0,2083.0,3.0,-286.0,567.0,2235.0,123.0,-148.0,-654.0,2
-1239.0,456.0,286.0,-2572.0,299.0,1177.0,2551.0,2878.0,81.0,7.0,663.0,-251.0,1187.0,-131.0,163.0,-1143.0,-292.0,2.0,-691.0,-491.0,2
-6.0,-341.0,655.0,1579.0,15.0,-1275.0,1317.0,-642.0,-106.0,1908.0,465.0,978.0,-51.0,1388.0,1337.0,733.0,-183.0,111.0,-171.0,-41.0,2
692.0,216.0,277.0,514.0,1186.0,781.0,-1047.0,-939.0,67.0,-1555.0,-864.0,-1005.0,-1193.0,1839.0,1164.0,-1378.0,1422.0,138.0,636.0,951.0,2
1366.0,397.0,54.0,1211.0,-1258.0,-1262.0,-303.0,764.0,-3.0,-19.0,-997.0,-2072.0,126.0,786.0,1761.0,115.0,442.0,183.0,531.0,774.0,2
-1279.0,-2207.0,3114.0,-387.0,-231.0,-41.0,-283.0,4807.0,-125.0,-858.0,2431.0,1154.0,-437.0,-5055.0,-714.0,2531.0,187.0,1918.0,391.0,4079.0,1
2607.0,-1423.0,-2595.0,-1056.0,-1692.0,-121.0,3394.0,217.0,4221.0,-609.0,-1519.0,-344.0,-511.0,-3821.0,-2172.0,-906.0,1777.0,1915.0,1468.0,-227.0,1
-2103.0,-1234.0,-2246.0,831.0,-564.0,-95.0,-2462.0,3377.0,136.0,1055.0,1256.0,-618.0,966.0,21.0,-1673.0,-271.0,-905.0,2223.0,-1221.0,-517.0,2
261.0,2185.0,-221.0,16.0,-663.0,2018.0,2296.0,-855.0,1678.0,23.0,502.0,1513.0,2093.0,205.0,359.0,825.0,151.0,1772.0,2358.0,711.0,2
1591.0,1492.0,-562.0,708.0,3256.0,547.0,367.0,616.0,2556.0,-628.0,1236.0,406.0,-102.0,461.0,116.0,829.0,803.0,636.0,1.0,4.0,2
2515.0,1205.0,2993.0,-2723.0,-336.0,987.0,4325.0,-1762.0,-3298.0,-3738.0,23.0,1134.0,-537.0,474.0,-1271.0,1877.0,-827.0,-42.0,1425.0,-704.0,1
1579.0,-712.0,32.0,1288.0,1548.0,-1069.0,189.0,-236.0,1691.0,385.0,47.0,506.0,-981.0,-188.0,2498.0,121.0,-228.0,2048.0,1971.0,242.0,2
-48.0,149.0,2332.0,1394.0,914.0,-1222.0,46.0,229.0,312.0,84.0,-808.0,9.0,644.0,1715.0,-92.0,-198.0,705.0,1418.0,788.0,-839.0,2
526.0,-554.0,-2035.0,-416.0,171.0,26.0,-195.0,2256.0,1225.0,-35.0,113.0,819.0,-38.0,1453.0,-785.0,1748.0,271.0,578.0,85.0,926.0,2
529.0,409.0,-172.0,272.0,-45.0,1068.0,-461.0,-391.0,1494.0,2279.0,-1515.0,-838.0,-1637.0,-619.0,-1096.0,1139.0,874.0,1523.0,1678.0,1133.0,2
1046.0,93.0,1117.0,1028.0,-1508.0,-983.0,1301.0,-1136.0,-1608.0,1133.0,56.0,-649.0,1211.0,-1223.0,1161.0,1853.0,304.0,792.0,872.0,-1237.0,2
-4458.0,-807.0,89.0,936.0,-1682.0,1037.0,-766.0,1911.0,-148.0,52.0,-3812.0,-1214.0,253.0,-2821.0,348.0,-1704.0,-3052.0,3049.0,643.0,286.0,1
-2393.0,-2546.0,819.0,92.0,414.0,2632.0,-951.0,-4072.0,79.0,-171.0,-151.0,-2917.0,-2292.0,2904.0,1347.0,-3162.0,642.0,-1592.0,-2313.0,512.0,2
1236.0,2.0,-249.0,373.0,1538.0,-921.0,-341.0,533.0,469.0,512.0,344.0,1174.0,169.0,145.0,-74.0,-211.0,762.0,-439.0,-533.0,176.0,2
933.0,3321.0,586.0,229.0,88.0,815.0,1294.0,467.0,332.0,1375.0,-54.0,329.0,1208.0,3296.0,493.0,134.0,-1233.0,-193.0,348.0,1161.0,2
-1672.0,535.0,-493.0,-663.0,-1586.0,7.0,303.0,1.0,-109.0,1933.0,566.0,-219.0,33.0,-1824.0,1649.0,-1864.0,-669.0,408.0,-295.0,-306.0,2
2145.0,1639.0,-1147.0,-872.0,-1577.0,2706.0,222.0,172.0,-371.0,-4265.0,1229.0,-2018.0,3054.0,-75.0,-766.0,305.0,184.0,-2831.0,-874.0,2048.0,1
57.0,49.0,21.0,1026.0,-131.0,-412.0,-28.0,1849.0,-1191.0,-2066.0,-1154.0,1899.0,1026.0,849.0,1442.0,162.0,602.0,29.0,601.0,-1135.0,2
1546.0,-479.0,231.0,718.0,1952.0,217.0,493.0,-373.0,29.0,646.0,848.0,-273.0,767.0,-317.0,347.0,1336.0,1453.0,-472.0,-713.0,-383.0,2
682.0,1559.0,-179.0,-65.0,574.0,245.0,-156.0,-123.0,-208.0,8.0,-797.0,-11.0,-126.0,-1849.0,-583.0,1752.0,1471.0,-429.0,-98.0,-906.0,2
1641.0,836.0,607.0,-892.0,324.0,721.0,1997.0,-1268.0,224.0,655.0,17.0,-215.0,1038.0,64.0,-184.0,1495.0,3.0,1489.0,-1772.0,245.0,2
-1866.0,-1252.0,1488.0,-2305.0,1363.0,1787.0,-431.0,-64.0,-1941.0,-3831.0,1987.0,351.0,2771.0,105.0,39.0,2759.0,-1424.0,-286.0,1014.0,-1834.0,2
1685.0,-9.0,14.0,-13.0,-601.0,1146.0,-1043.0,-1365.0,-5.0,1356.0,2284.0,1619.0,306.0,215.0,-445.0,656.0,464.0,-275.0,-1874.0,-1064.0,2
998.0,-1295.0,702.0,1098.0,-157.0,1847.0,656.0,429.0,1586.0,73.0,423.0,1002.0,1177.0,2548.0,103.0,-649.0,-1491.0,-1956.0,343.0,665.0,2
-596.0,1056.0,-2855.0,-31.0,-1491.0,-2907.0,222.0,-26.0,2074.0,2262.0,2675.0,-492.0,1651.0,958.0,-1627.0,163.0,-2542.0,482.0,-1794.0,-117.0,2
407.0,1389.0,-662.0,918.0,119.0,74.0,378.0,-352.0,6.0,1067.0,-564.0,1504.0,-3874.0,485.0,-3304.0,-1494.0,594.0,-1682.0,3102.0,-122.0,2
-359.0,2749.0,-1555.0,-1321.0,1395.0,-52.0,-2864.0,3463.0,654.0,3121.0,-155.0,-624.0,4675.0,756.0,-2567.0,4145.0,-1148.0,-395.0,1156.0,17.0,2
4492.0,-3486.0,-2649.0,-157.0,2003.0,2956.0,-802.0,-101.0,1446.0,166.0,4258.0,-2838.0,-586.0,-207.0,-328.0,-94.0,633.0,-534.0,648.0,251.0,2
3017.0,-828.0,809.0,998.0,-1495.0,428.0,-783.0,526.0,146.0,869.0,1695.0,-109.0,598.0,3.0,1411.0,1176.0,358.0,941.0,-529.0,802.0,2
-1038.0,1036.0,-3737.0,-2153.0,-54.0,1022.0,992.0,-2488.0,2643.0,58.0,-1086.0,-187.0,403.0,-234.0,1117.0,-276.0,1559.0,1183.0,-1318.0,-2292.0,2
-553.0,628.0,1508.0,-489.0,-1056.0,4.0,-4649.0,-2004.0,-312.0,72.0,-1551.0,-1377.0,2456.0,-1579.0,-924.0,-2517.0,-146.0,6223.0,-643.0,-1043.0,2
271.0,-1721.0,-2047.0,-628.0,-1961.0,168.0,-3645.0,-2107.0,323.0,2766.0,-1664.0,1634.0,1009.0,4469.0,-3508.0,2663.0,-603.0,3661.0,-223.0,-2241.0,1
1133.0,408.0,42.0,-1972.0,813.0,441.0,105.0,-585.0,4246.0,124.0,-1088.0,-704.0,384.0,-2215.0,1514.0,-37.0,2833.0,-965.0,2134.0,-1979.0,2
934.0,-155.0,146.0,1303.0,812.0,71.0,-867.0,-566.0,-132.0,201.0,-448.0,-1088.0,1458.0,-1057.0,882.0,1198.0,89.0,-86.0,-676.0,753.0,2
-23.0,298.0,-75.0,-5642.0,-1015.0,-3284.0,-775.0,2079.0,-1294.0,1504.0,3775.0,-2377.0,-2921.0,468.0,-2489.0,-2349.0,1492.0,-4.0,9.0,21.0,2
2095.0,-1632.0,-1578.0,-316.0,-119.0,-905.0,-68.0,-292.0,-948.0,-488.0,614.0,-125.0,1895.0,-28.0,-3884.0,2377.0,-1267.0,3578.0,204.0,325.0,2
-745.0,-1486.0,382.0,-1269.0,-5.0,506.0,-1777.0,-2926.0,393.0,1501.0,-24.0,-1771.0,-1522.0,448.0,595.0,-2403.0,4106.0,802.0,247.0,-497.0,2
-2166.0,-2341.0,-264.0,276.0,553.0,-1462.0,-1044.0,-2201.0,2549.0,54.0,27.0,3212.0,-847.0,-1041.0,-1842.0,-4317.0,4506.0,-469.0,561.0,-1672.0,1
933.0,-51.0,307.0,572.0,-721.0,-865.0,-945.0,194.0,2005.0,149.0,-759.0,579.0,664.0,19.0,876.0,-132.0,-822.0,1364.0,514.0,1385.0,2
1236.0,3128.0,-1765.0,404.0,-3103.0,-14.0,-1088.0,136.0,65.0,2016.0,-674.0,2251.0,2225.0,941.0,-533.0,-1943.0,-2054.0,1576.0,5097.0,2.0,1
-2343.0,-1309.0,2029.0,-652.0,-276.0,-1481.0,-1347.0,1509.0,1862.0,-456.0,-2002.0,-197.0,703.0,-1656.0,-63.0,-1261.0,15.0,83.0,2621.0,-122.0,2
2136.0,-1405.0,364.0,-1517.0,1913.0,463.0,-1272.0,4108.0,-3454.0,1052.0,666.0,-345.0,862.0,707.0,-4056.0,-764.0,-2931.0,733.0,1466.0,-579.0,2
-399.0,-1486.0,61.0,-874.0,9.0,-1219.0,2223.0,1184.0,1098.0,-499.0,-771.0,2026.0,1652.0,-1481.0,892.0,2909.0,-1274.0,-215.0,246.0,456.0,2
1588.0,-296.0,3758.0,-133.0,-1779.0,2704.0,118.0,-111.0,-2692.0,745.0,-1015.0,1813.0,-1483.0,1937.0,-1983.0,-1577.0,2368.0,63.0,-1849.0,2136.0,2
2359.0,-1553.0,-1316.0,-2537.0,-1616.0,-659.0,-1041.0,-124.0,-2041.0,-17.0,1091.0,-2351.0,673.0,-449.0,1396.0,3.0,448.0,-817.0,-2703.0,4013.0,2
2282.0,904.0,419.0,1643.0,936.0,-503.0,1884.0,1601.0,-292.0,13.0,-224.0,687.0,-587.0,-32.0,527.0,172.0,513.0,-774.0,2386.0,1774.0,2
1573.0,3718.0,2281.0,1695.0,2893.0,1942.0,-2441.0,2801.0,1814.0,1792.0,-4688.0,1676.0,438.0,-51.0,1277.0,839.0,-1169.0,1367.0,2511.0,1321.0,2
-2908.0,513.0,-1413.0,4797.0,-2167.0,3702.0,544.0,2666.0,-459.0,1118.0,-312.0,-2663.0,-2273.0,2254.0,-2119.0,-2112.0,256.0,-135.0,1246.0,2181.0,2
-103.0,1038.0,-73.0,2961.0,-1543.0,36.0,1366.0,225.0,142.0,1142.0,606.0,1932.0,125.0,-1529.0,-1138.0,-78.0,1112.0,1058.0,916.0,-596.0,2
1398.0,973.0,335.0,-556.0,-103.0,-648.0,-278.0,3219.0,-254.0,154.0,763.0,131.0,-27.0,16.0,-99.0,92.0,-489.0,-616.0,1702.0,927.0,2
-955.0,996.0,673.0,-954.0,165.0,978.0,-51.0,1988.0,-489.0,-611.0,142.0,-319.0,1031.0,-319.0,-771.0,57.0,-76.0,1544.0,861.0,-515.0,2
-2389.0,273.0,1012.0,1038.0,305.0,-4294.0,-2498.0,2799.0,-343.0,13.0,-3121.0,56.0,-167.0,87.0,-87.0,65.0,441.0,-837.0,-1683.0,-1228.0,1
1156.0,-205.0,1178.0,-615.0,85.0,698.0,962.0,995.0,1266.0,507.0,368.0,489.0,908.0,-84.0,-683.0,291.0,-964.0,2407.0,1176.0,1116.0,2
-1901.0,-3816.0,-2033.0,209.0,604.0,1498.0,-552.0,2668.0,187.0,-551.0,2024.0,-1575.0,409.0,-1052.0,-38.0,681.0,108.0,14.0,234.0,4856.0,2
-4798.0,-238.0,-4245.0,-1921.0,-4791.0,1299.0,1894.0,-2278.0,304.0,-424.0,-795.0,629.0,678.0,-1374.0,-1726.0,94.0,-1678.0,-1964.0,1664.0,-1274.0,1
2539.0,3659.0,-4965.0,2879.0,2005.0,1046.0,-583.0,-4165.0,2762.0,-1594.0,651.0,723.0,-1928.0,-1461.0,-1314.0,3167.0,1698.0,-2482.0,732.0,-2328.0,1
1852.0,3291.0,-3268.0,216.0,2321.0,-2114.0,3058.0,-4076.0,18.0,897.0,3143.0,2393.0,-514.0,2219.0,1108.0,-4536.0,-2404.0,-2979.0,-19.0,-528.0,1
368.0,-3222.0,-2255.0,-3222.0,447.0,639.0,1282.0,-291.0,533.0,-116.0,1577.0,-854.0,598.0,2198.0,262.0,-1.0,-1667.0,-2226.0,-268.0,-2562.0,2
-3.0,-1322.0,-1288.0,2157.0,1656.0,1788.0,411.0,1454.0,-676.0,-3532.0,2156.0,95.0,2673.0,-1016.0,272.0,1222.0,-1593.0,-231.0,2569.0,-334.0,2
131.0,38.0,-202.0,1941.0,1753.0,1028.0,53.0,-23.0,498.0,1081.0,-57.0,-698.0,563.0,521.0,59.0,1422.0,552.0,1176.0,-136.0,154.0,2
137.0,-129.0,977.0,106.0,81.0,-4785.0,-3129.0,157.0,-1027.0,3699.0,3245.0,-2538.0,-1505.0,3443.0,-2181.0,3026.0,374.0,4218.0,2772.0,-463.0,2
259.0,-41.0,-2126.0,1223.0,1456.0,1413.0,-277.0,195.0,16.0,1619.0,2163.0,412.0,1201.0,-1081.0,-735.0,-2326.0,-6.0,847.0,82.0,-682.0,2
546.0,2051.0,-231.0,4.0,341.0,-167.0,-374.0,745.0,1241.0,499.0,557.0,788.0,229.0,-244.0,967.0,1668.0,542.0,787.0,828.0,1092.0,2
-107.0,-2363.0,-1131.0,-1182.0,2935.0,-1066.0,258.0,-2283.0,617.0,-2376.0,2305.0,541.0,-238.0,623.0,-1152.0,1363.0,2928.0,572.0,-1533.0,698.0,2
-153.0,-113.0,78.0,1469.0,621.0,1107.0,-2175.0,-152.0,-24.0,-23.0,824.0,-1582.0,1506.0,-595.0,-1879.0,-1105.0,824.0,547.0,1561.0,961.0,2
1374.0,1139.0,1646.0,822.0,1588.0,-1411.0,-835.0,647.0,-48.0,172.0,996.0,682.0,996.0,152.0,-415.0,338.0,2799.0,993.0,248.0,934.0,2
-1159.0,471.0,172.0,-3456.0,214.0,-4022.0,1262.0,-4183.0,1804.0,-1058.0,-36.0,1085.0,538.0,2051.0,-3308.0,2051.0,-444.0,-406.0,407.0,-327.0,1
132.0,1978.0,-226.0,673.0,-47.0,-1228.0,1781.0,-492.0,626.0,1267.0,-432.0,2949.0,23.0,841.0,-376.0,218.0,844.0,414.0,1503.0,-484.0,2
244.0,-69.0,191.0,2148.0,-124.0,1947.0,832.0,167.0,1253.0,-228.0,-216.0,701.0,1934.0,2402.0,1074.0,-303.0,653.0,-94.0,1514.0,1498.0,2
54.0,-2384.0,1309.0,1048.0,1881.0,1601.0,-1025.0,546.0,825.0,368.0,429.0,893.0,2057.0,424.0,1488.0,566.0,1753.0,14.0,479.0,1257.0,2
-612.0,93.0,1043.0,-8.0,1044.0,-89.0,1936.0,-272.0,29.0,1712.0,-1011.0,-389.0,63.0,-4.0,1182.0,431.0,1178.0,7.0,-27.0,-635.0,2
-661.0,-706.0,-887.0,1183.0,573.0,1098.0,1663.0,397.0,704.0,886.0,1203.0,38.0,-17.0,194.0,1617.0,46.0,253.0,1114.0,934.0,-85.0,2
-641.0,166.0,-512.0,3569.0,-1529.0,1692.0,159.0,-739.0,-467.0,261.0,3162.0,297.0,-746.0,2026.0,1024.0,17.0,-445.0,-36.0,742.0,2233.0,2
1162.0,1621.0,79.0,-342.0,1418.0,2696.0,-1119.0,1417.0,-2398.0,3261.0,-125.0,-932.0,1697.0,39.0,1443.0,225.0,2695.0,-372.0,476.0,744.0,2
454.0,-783.0,725.0,11.0,552.0,1988.0,8.0,298.0,687.0,1168.0,1759.0,377.0,1808.0,855.0,109.0,2258.0,84.0,1008.0,-1735.0,-534.0,2
47.0,-476.0,-627.0,82.0,-543.0,124.0,-589.0,-2.0,1233.0,126.0,2594.0,-1273.0,1738.0,607.0,-1052.0,1304.0,2704.0,62.0,1027.0,-86.0,2
129.0,178.0,-361.0,-512.0,1593.0,547.0,-18.0,1299.0,348.0,38.0,-406.0,-472.0,-118.0,-1218.0,1449.0,-307.0,1145.0,171.0,1456.0,344.0,2
1758.0,-598.0,-1959.0,1584.0,-294.0,992.0,43.0,898.0,184.0,2961.0,145.0,-41.0,6.0,-8.0,-69.0,474.0,149.0,259.0,-254.0,128.0,2
597.0,-209.0,28.0,-3215.0,-513.0,1515.0,-1335.0,74.0,-56.0,-2722.0,887.0,-218.0,-1073.0,-2362.0,-693.0,1635.0,1685.0,-2737.0,-232.0,846.0,2
-1114.0,1362.0,-72.0,-677.0,-129.0,-1046.0,-74.0,238.0,32.0,285.0,1113.0,2225.0,886.0,144.0,2509.0,818.0,1248.0,1724.0,-1002.0,-3.0,2
4303.0,-23.0,-1059.0,-4862.0,-26.0,-535.0,2067.0,3267.0,634.0,3571.0,-313.0,583.0,-674.0,-32.0,-1984.0,2685.0,313.0,2725.0,48.0,2881.0,2
118.0,153.0,2617.0,1034.0,2862.0,-644.0,-387.0,1.0,27.0,-854.0,-842.0,545.0,-884.0,44.0,-955.0,982.0,-1172.0,-3137.0,-1038.0,4392.0,2
196.0,2325.0,-999.0,1589.0,-645.0,-165.0,-42.0,-289.0,1163.0,-953.0,72.0,135.0,799.0,717.0,135.0,1516.0,-1362.0,11.0,1115.0,-1305.0,2
353.0,161.0,-2092.0,786.0,1688.0,-604.0,438.0,1322.0,182.0,1683.0,-67.0,178.0,-52.0,2113.0,-234.0,-155.0,-1525.0,1051.0,2355.0,-168.0,2
3914.0,-3651.0,2392.0,-374.0,1193.0,-46.0,363.0,-1828.0,-1613.0,131.0,2388.0,-3933.0,-448.0,-501.0,-1185.0,624.0,3942.0,-1149.0,388.0,-574.0,2
-2436.0,1467.0,172.0,-829.0,-1101.0,-171.0,858.0,-641.0,1624.0,727.0,3503.0,2476.0,1223.0,-1409.0,232.0,1785.0,632.0,-2562.0,337.0,-833.0,2
407.0,664.0,513.0,141.0,-263.0,-4339.0,462.0,-2396.0,129.0,-206.0,-2269.0,2512.0,-1334.0,13.0,-1374.0,941.0,-202.0,-39.0,204.0,-844.0,2
-823.0,-1195.0,2265.0,-2785.0,1415.0,2438.0,35.0,1281.0,192.0,526.0,-1547.0,-433.0,-487.0,-29.0,-486.0,1521.0,5342.0,-1704.0,205.0,-412.0,2
-2119.0,3068.0,-8.0,-1398.0,-422.0,-136.0,1896.0,-1723.0,-1598.0,-534.0,-2418.0,-3927.0,-89.0,-1072.0,673.0,-422.0,1297.0,47.0,619.0,-4568.0,2
724.0,-69.0,2051.0,2693.0,1283.0,605.0,-1255.0,65.0,646.0,373.0,294.0,-775.0,-177.0,-1987.0,-3169.0,3364.0,633.0,-1018.0,-3457.0,-1164.0,2
249.0,226.0,-512.0,-1214.0,-1141.0,1205.0,54.0,-1025.0,1402.0,-349.0,2197.0,544.0,-1312.0,-831.0,-103.0,233.0,-178.0,2407.0,294.0,-1375.0,2
